vesselId,letterPart_호제외,number_호있는것,number_호없는것,koreanNameCandidates
d66431486-6de9-4b1c-b1ef-97817c7bb91f,YUNGGIL,,,영길 | 용길
d668a292a-a70b-7522-6a68-e409f445cc37,HAE GEUM,,301,해금
d683eaa24-496b-0ae5-69f7-0128ac25b6ef,HEUI SUNG,,,해의성 | 해의승 | 해의숭
d68468c07-78bf-85dd-fa33-e119d92e522a,JE HYO SEONG,2호,,제효성
d68ee1737-7f7e-a386-93f8-248c75d42a68,WON YOUNG,,,원영 | 원용
d6b723690-087f-e240-b33e-f7cc7fa87e13,JIN SUNG,,,진성 | 진승 | 진숭
d6b7a72df-fb95-f2b2-572c-45f0f08f9865,YE EUN,,,예은
d6b80de1a-a7f2-a2a9-9574-6a96d0d20156,HA NA,,,하나
d6f676b1f-f20e-43a5-a211-16bff865ab05,BOKSUNG,,,복성 | 복승 | 복숭
d7049ae6c-c92f-3ecd-5b28-5f15228ec884,MYUNG JUNG,,11,명정 | 명중
d706a2b84-47ed-0514-c96e-c06e4dbc6941,DAE AA,,,
d71fd2dc5-538f-6c94-28fc-f5ccb997005a,GAYIA,,,가이아
d740d59cd-d771-e6b6-2418-14d3c0d5e6ea,GYEONG YOUN,,,경연 | 경영
d742b3d8c-c8cb-4eb8-961f-a4cecc99b141,YOO YANG,205호,,유양 | 유향
d75ad680c-cac5-ecef-6b5d-34454a8d0262,DASEONG,,,다성
d7631abee-e85c-78bc-cd85-dddfde0136f6,GEUM HWA,,6,금화
d76d950a2-23e8-49e4-0ad6-30c33d5dd7bc,S-JUNG,,39,
d7735a887-7b47-1366-6a0f-c129fd40a00b,IL GWANG,608호,,일광
d7770cb3c-ce46-5ec6-de32-c5e892aff960,GEUM CHANG,,,금창
d7774857d-d2d5-c3ef-0c79-6252a930d9c7,MIN SEONG,,,민성
d77a0b29c-cf8c-9b83-7db5-d0c67b669909,SINNAM,,,신남
d781fdfc4-4581-3fe7-388a-0521a4cadf05,JEONGSUN,,23,정순 | 정선
d7825797f-fb72-a5a1-e01b-7a58400d07ab,SONG GI,,,송기 | 송지 | 성기
d782eb342-2ce1-5e15-b770-6d043e699142,BOK SUNG,,,복성 | 복승 | 복숭
d7884f96a-a315-88e8-1aa0-bb92cc89426c,HANSAN,25호,,한산
d78b639d5-560f-c378-87b3-bbd1a22a7b61,MARINE,3호,,
d79109810-0b80-8429-21ec-33e4f9a67e22,BAEG MA,,,백마
d7973603c-cabf-106f-a2b6-7211b81eb1bf,BU YEONG,,88,부영
d7ab45f61-106c-7c93-847d-014ba61e1b2f,KYEONGIL,,,경일
d7baca9c9-921d-bf6a-1aed-3fc65c8d507a,NICEFISHING,,,
d7c80fb9c-c597-f296-1337-a5cd9aa80053,BAEK HWA,,,백화
d7ced6b05-5f08-457b-e2fa-828b0e170692,BOSEUNG,,,보세웅
d7d10c7b6-6549-a710-ff89-d74b58d535cb,POSEIDON,,,
d7d17c5a9-9465-e003-b9dd-36ed904499cf,HAE SU,,,해수
d7dda6d25-5960-b466-7311-ab402d1389d3,KINGKONG,,8,
d7f4f770a-a699-9b93-0e88-9465bbb06f5c,CHEONG MYOUNG,,,청명
d8024f582-23b8-ac06-9aea-4b47d3cf8213,SIN SEONG,,,신성
d81fdd372-2f8f-d206-dbb3-421ff3abefed,HYUNDAI,,,현대
d8226ddd0-06e7-93c7-7d63-41e8a85e5481,SU SEONG,,,수성
d826de3d3-3f45-9a4e-0f5a-a909794e210b,BLACK PEARL,,1,
d833f9862-2dd8-9c3f-a9f6-e625d18a5d22,KWANG EON,,,광언
d83cdee6f-f03f-81c2-ee0b-c4be7353d832,JIN YUONG,2호,,
d86fed3d8-8274-ae51-b92c-905161184011,TAE SEONG,,22,태성
d8723eb1d-d304-e7f1-b9d5-7980c921fd19,MIGWANG,,23,미광
d87e9922e-e9e7-343f-25f2-170ddd9995de,CHEONG HAE,,109,청해
d8adbc579-9323-3ffa-81af-7b460626164e,SEVEN STAR,,,
d8b902c0f-f49d-de80-574f-9756a0a1d15c,DAE WON,7호,,대원
d8bcb82b3-3938-1b3e-aca9-aefc114c224b,WAT DA,,,
d8bdfa375-50dc-b871-93bc-bfdf2756c455,U SEONG,,203,우성
d8c7af94b-b0d1-eca0-b349-12aa297f6084,PYEONGJIN,99호,,평진
d8d4b76bf-fcc7-1225-5be5-c5a51ca76e24,HAE WON,,,해원
d8dad58b2-2ce4-421c-af50-2002b909baf9,YONGNAMH>>>,,20,용남
d8eab64a7-7cca-fc23-cc96-cdd0b2c87e7a,BUKYEONG,,,북영 | 부경
d8fa0732b-bb92-a654-a142-aab1f44af58e,JE HAN IL,108호,,제한일
d903c07e9-91d4-d582-94a0-2a0ec6ec87eb,CHANG SEONG,,,창성
d904b5fd9-95c3-7220-8370-e2492d3a5132,SUNG BOK,,,성복 | 승복 | 숭복
d926a0e65-5430-e280-bd7b-10e48c9deca0,HUI YOUNG,,,희영 | 희용
d929c4d49-9dbe-0cac-c3b1-adb5c1d233ae,GEUMDEUK,,,금득
d94441535-5202-586f-c4d6-d303b34b6c9b,YOUNG JAE,,,영재 | 용재
d9508ed37-78b5-b225-79e5-b46cad60aa85,CHANGGONG,11호,,창공
d954a56a0-0eba-f636-ae43-4609733c670a,SAESIDE,,,
d967f9ea5-56d5-e402-92ac-0e6410ef9617,TEA KWANG,1호,,태광
d97f90e02-27df-dd1c-3213-7065098da30a,NO. DAEWON,,108,대원
d9aa1fd14-4e00-e09a-28ce-16df7ad11fc9,JEONG MYEONG,,,정명
d9af5735f-f8d6-c98a-f103-c8ccf6cc92cf,MAN GYEONG,,,만경
d9ddd64dc-c3da-c062-37ff-4fb78392a4d5,JE YE SAN,7호,,제예산
d9e7c4dba-ab44-092c-4076-946bde636379,FISHINGTALK,,,
d9eb8c5a5-5ae6-e079-2f06-266ca2f19403,YOUNGKWANG,,,영광 | 용광
d9fff0111-1a5d-ab5d-508e-d30801a76446,NEW HAN IL,,,
da1f71631-1cb7-e4fe-8c42-d269d7998cd0,TAE JIN,3호,,태진
da3516e08-8f90-e9c3-b12e-e0bb0e60734b,U JEONG,2호,,우정
da368590b-b38e-ad25-6a45-78218b1bd3cd,SAESUMNURI,,,새섬누리
da3731b8c-cfb8-d685-aa00-b9ff00b3d086,DEUK MAENG,,2027,
da3bf805b-b711-0be6-7048-73b494bb2f10,CHEONG HAE,,,청해
da4cae19d-d443-546c-ffa3-b255adf5f846,DAE JIN,,,대진
da5c08ef3-38bb-b1a8-2d33-113f58844773,JIN YANG,,,진양
da5f3bb32-277f-252c-960e-f56d8a2fe46e,HAE JIN,,,해진
da6fc85b0-0be9-581c-14ec-bdd86eb871dc,BOK SUNG,,,복성 | 복승 | 복숭
da7a2ea0d-d4c0-e3cd-172f-a050d10be621,KWANG HAE,,,광해
daae3925d-dde1-3488-f0b7-bbb6a836dd1d,SU YUNG,,,수영 | 수용
dabdb77f1-1204-d345-d8da-4b299b6134d0,SANG YEONG,,,상영
dac06951d-d97e-e45f-0851-3fa15f91e430,BATTLE,,,
dac58677b-bf2b-4f67-93b1-f0873901ad2e,CHANG NAM,,203,창남
dacd55204-48ea-c0f2-7038-850d0e3013ec,JE SHIN KWANG,109호,,제신광
dad7ff99a-a467-c262-3c20-118bd97d740f,PYEONJIN,86호,,
dada2af34-49d7-c0aa-43d4-1e4a8b6de244,WON IL,,,원일
dadce29ce-e0b1-e19f-aa2e-fe8f4a59aad2,CHANGKYUNG,3호,,창경
dafb3cc28-8f13-a9ae-312c-70572a504c52,NEW HAE KYUNG,,,
db0369787-7cf4-b12a-e2f3-5c4411332405,JE ORION,2호,,제오리온
db172ddaf-f7bf-e541-073e-de3994b6c636,YU JEONG,,,유정
db1f8824d-db1e-6bf6-00eb-5c79ec278023,GANG JEON,,,강전
db227940c-c528-fca9-f314-4208d223f259,WANGSEONJANG,,,왕선장
db2821930-0ed7-d020-10a1-4a790d747655,SUNPUNG,,,
db3b91f84-4dd1-9fb0-af99-fa55f34321cb,DA ON,,,다온 | 대온
db3d7f37f-f530-f0e2-3872-88d786a1b5c3,CHEONGJIN,7호,,청진
db3e92519-95f2-2f60-13df-69eec351b0a7,NAM YANG,,202,남양
db525326d-d3fb-223d-eb55-3a1a7b3db464,SUNG GIL,,,성길 | 승길 | 숭길
db59a86e2-2253-8455-8774-300f31313794,YOUNGJIN,,,영진
db6363c26-683f-8043-3330-4ffe4080358b,BOKYUN,,,복윤
db695c603-3fc2-dddc-92d3-586de0f6c067,SEE STAR,,,
db85255ba-abc5-ff52-07b6-ad88cfa6cfd0,U JEONG,2009호,,우정
db852c6d7-73ff-1b3e-4259-92c7679701e2,SHARK,,,
db8e7c507-761b-1359-cbe5-ff44f65ddc94,CHEONG YONG,,309,청용 | 청영
db9187863-3c62-a6a3-3d4c-fde81f8e109a,SINYOUNG,,2016,신영 | 신용
db9e2ae3d-d608-8f24-6590-cdd2e2dab3cf,DAE POONG,102호,,대풍
dba63299f-fa2e-5407-f12b-fbe17562e144,UN BIN,,,운빈 | 은빈
dba692b90-05be-a564-1cb4-94cece3c20f8,CHANG DAE,,,창대
dbabf5b93-36ec-a14e-b1bc-dcb810a9b88a,WANG SEONG,16호,,왕성
dbec606b7-773f-1965-286d-caffd4127c52,DAEYOUNG,27호,,대영 | 대용
dbf983c74-4a91-da09-ee22-316b97ab61e6,DAE IL,,,대일
dbfc27a4d-d8f0-3767-636c-ad4635c35b23,DEOSARANG,,,
dc041e95b-bcb8-0196-906d-e0fa2ffe9e44,CHUNGNAM,,808,충남 | 청남
dc0f330f3-3d3f-279c-31dd-f51559122dcd,JUYEONG,,309,주영
dc19212ea-aca7-f4fe-ab95-d7e1f62bd75d,TAE GWANG,,,태광
dc1b0b84b-bcc8-3110-5e76-1b28065c5f05,SINHANGHAEUN,2호,,신항해운
dc29082d2-2018-8ad0-8362-8c2be756d0fd,NOKBOSUHO_,,,
dc3588ec0-0842-ca3b-612a-1cfb87314f53,HAESUNG,999호,,해성 | 해승 | 해숭
dc4287d52-2852-38fd-146d-9c85dc936f9f,TAEYANG,,373,태양
dc4e6e3c6-6a95-f32d-c6e8-7e9054cc230c,BUGANG,,2,부강
dc5319753-3497-1d22-11c7-f6a9b1f2ece9,TAE GEUK,,,
dc5a3bf28-812c-81e4-a3cf-e4470d94da28,MI JU,,,미주
dc5a60f05-5ded-74eb-093d-033deae87192,SUNBOK,,,
dc5ded582-2535-4290-172d-fed389f332de,KWANG SUNG,601호,,광성 | 광승 | 광숭
dc77fa488-825c-7a47-d6fe-068fa68a583e,HERMES,,,
dc78d14da-ad03-a459-58b4-8e1dde7344c1,SINMYUG,,,
dca3bc694-428c-178b-0901-6b300a9c8cb4,SEONYANG,,,선양
dca3fb6a9-9698-90e1-ef9c-f9539bb750aa,SUNG DUK,607호,,성덕 | 승덕 | 숭덕
dca731cdc-cacf-4e30-847a-79403c47d167,HIT,,,
dcc4b9577-7f6d-25c6-35de-4d08e6e71ffb,HAE SUNG,1호,,해성 | 해승 | 해숭
dccc98582-215a-03ae-d5c8-1bcb05cdfabe,JAE SEONG,6호,,재성
dcd3cb2fd-d2b5-3ca3-b2c3-c17f9655d511,DAEKWANG,,,대광
dce3bea03-36aa-552f-b4e2-2942a93a1652,GWANG HAE,,,광해
dce85b5e0-0735-b172-2cda-7238266fb6a8,CHEONG HAE,,1,청해
dceb43416-61ec-9389-4d79-a540a09449d7,MYEONGJIN,2호,,명진
dceb95c4f-feab-8b59-a0a3-b9449e349cac,UN YEONG,,,운영 | 은영
dcec19e0b-b4ca-d8c8-f659-a43a98a296c2,SMART,,,
dced91296-65e4-a42a-d190-81e9206d8ed7,KIM DAE YEONG,,,
dd18e09f2-278c-8cc9-29d4-6172bc81e574,NODAEHWA,,202,노대화
dd54ded76-6345-7ed7-64ba-0aac03f2dada,DO CHEONG,,,도청
dd59833d4-4678-409b-326b-7357d47f7212,NO. YOUNG BOO,,2019,영부 | 영보 | 용부
dd9aaadf9-9241-1ef7-7311-3bcccc6e2a62,MYEONGGWANG,,,명광
dda20ab1f-fd05-3833-7d99-5e58af3e8a5e,DAE YOUNG,2호,,대영 | 대용
ddbb14749-90c9-014a-04c4-da6d368e29a9,DONG SEONG,,,동성
ddc516fd8-8218-a5c7-8eea-39ee3dedf2d1,SEON KYEONG,,,선경
dddcb66e4-482c-f2e9-6663-84778bee047e,KWANG BOK,,,광복
dde6a3420-0df5-7035-3532-23b1c54f99c7,JAYEON,,7,자연
ddf0a437d-d96e-6126-11fd-4d327c1804ab,SEONGHYEON,,,성현
de20dd4b4-48a9-bdcb-77ff-9e3df1b4dcd8,HAN SEONG,,,한성
de3273ed6-690d-a951-aed5-706f83b6590f,YEONG SIN,,,영신
de4a22dd1-1592-02f8-e742-c1e93c28456d,HEEJOO,,,희주
de4a67fba-abb7-404f-0b47-aae881d59f68,TAEKONG,,,
de4c8c5cb-b363-446f-1d8c-4720e97e5590,OH SUNG,,,오성 | 오승 | 오숭
de52fc4ae-ee55-88d3-0810-ffbea0970422,DAE IL,,701,대일
de86b9d1d-d8e0-6584-b930-0eeb6200f42e,HONG EUN,,31,홍은
de8d46721-1d84-eb2d-385e-e1e4efb72b50,HYUN..SUNG,,,현성 | 현승 | 현숭
de9117d7f-ffaa-efb2-fc90-bae4061a5cb8,DAE GWANG,,,대광
de976ef21-14fc-16ad-2949-ef6be906fabc,TAMRA,,103,
debb60ab7-7147-0b2b-60ef-cead0ddd1387,HYEON MIN,,,현민
decc26cd3-33df-b9e0-f319-c374316343fa,NAM IL,3호,,남일
ded0373cc-c80e-40c3-26ec-64f634b562f3,EASTERN GREEN,201호,,
dee06f976-6698-1513-774d-4f61f91353a1,BOG SEONG,,,복성
def2c9986-62c0-1f05-fea3-b11d2ab8bb61,DONGYANG,203호,,동양
df1c789a1-11dd-71c7-f5b9-e9730471e8dd,YEONGBIN,,107,영빈
df1d89836-6e4c-fbab-a5d9-42959e57b8c2,MIN SEONG,,16,민성
df27de8ea-ad4f-6626-1e48-f6b4781b6a0f,YONG SUNG,,,용성 | 영성 | 용승
df418de8a-a2d2-0e75-c543-e2804fda9a77,SEONG IL,,,성일
df54a3bdf-fcb7-c9c5-3208-1c2123a8bbe9,HWA.SEONGH,,6060,화성
df6082821-1304-4666-a1f3-2706b64ac75f,SAM-SOUNG,,153,삼소웅
df7f47f7e-e3d2-4cc0-d554-3161ff0f241b,HEUNG SEON,,,흥선
df8072df0-096a-cf68-20a0-a81675c0b773,DASEONG,,308,다성
df90890e1-1577-c90e-0e7b-35328cf87305,PUNGWOL,,,풍월
df9c4c624-4098-b362-d098-c638cc64307f,JINSOO,,,진수
dfc4d0e4c-c3d1-fbb3-e217-9ea8ebcc557f,HAE SIN HO@,,7,해신
dfc7756e1-1021-ca88-df47-1dbaf4b9ea28,DEOK SAN,,,덕산
dfc7c730b-b74a-771d-8054-727cd364a2b0,NEW DAE SONG,,,
dfd242dd7-7ed5-5079-e2e8-6f6961c7440d,DAE SUNG,27호,,대성 | 대승 | 대숭
dfd895230-05b9-5e7d-3402-a2c648186c1f,SEON GYEONG,,,선경
dfdb62471-1865-7c38-b221-2733aeedf355,DEOK JIN,,,덕진
e004cac2a-af4c-45ae-789c-5c23e5974398,GUBONG,,,구봉
e014f4070-00b1-f079-5452-dc787fc93ebe,GALMAEGI,,,갈마에기 | 갈마에지
e01e219cf-fd17-b9e4-0e2e-cbea5b175289,MYEONG JIN,,,명진
e02066af9-9c7d-e6c4-81fd-46a2a6aebc7b,YOOJIN,,8,유진
e028a1215-5ef6-65a1-50b9-f8b6113f56eb,JE IL,201호,,제일
e03501b3c-ca1c-98d0-2b12-dd0a68657f41,GANG SEONG,,507,강성
e044cc602-296e-30db-95f7-b08aa08fe5a7,MANKYEONG,,,만경
e06a419b7-74db-38d1-de93-5a5234f7ed44,HAE GEUM,,103,해금
e07789569-94ff-3ef6-972b-5e9f8243e17b,DEOK JIN -,,209,덕진
e07c22683-3b49-723d-3961-d9393a9e5ef5,YEL ROU HO@,,,
e082d9b15-5d06-81d3-1d0f-ba5302c90b4b,HAN CHANG,,309,한창
e085caaa4-4888-0b3f-ed78-16c1a445e73a,DAE YANG,7호,,대양
e09c7462c-cf51-93de-3312-47fb314c673f,DONG A,,,동아
e09fd2624-45b7-661f-83ac-a8e50a8d7443,SUNG JIN,2호,,성진 | 승진 | 숭진
e0c6d9de3-3325-c69c-5eb1-55a657fe1de4,SAM SEONG,105호,,삼성
e0cc18bc4-4c00-101f-3467-61ae728c14ab,BONGJIN,,,봉진
e0ce70e93-3fd9-2da0-5b82-58bae3c1a930,SU JIN,2025호,,수진
e0d7d335e-e75c-6b9b-228e-40916130a604,SANG YEONG,,,상영
e0d92d456-6c11-2bf0-11e1-ccb076f717dd,BLACK SHARK,,,
e0de1af94-4a91-acb1-63f5-6ec627165577,GILSAN,,,길산
e11b802a6-65c2-8e7b-3a5a-bb83ca7b408e,HEALING @,,,
e12a235fb-b15e-531b-6311-1204f1798934,SUN,,,
e13381428-8402-8c9f-9ec1-bf4384578d3f,YUGANG,,,유강
e1416568f-f05f-1c6a-a6fa-3c226c3bfd68,DAICHENG,,,대청
e1470cb6f-f668-5a26-0e97-81a3d93712fb,EUNA,3호,,은아
e148dc012-259e-5192-0149-133340a61a7a,DAE KWANG,,,대광
e14b91926-64af-97cf-fcc0-92a2a68ae530,TAEYANG,,88,태양
e1532321a-aaf0-b9e3-3ac6-5b34f18bb7ef,JECHEOL,,,제철
e1540ce9c-c6b2-1db9-f46e-20a941de63b2,WON ZANG,,,
e15a040d3-3e6a-93c4-2039-7c581f8bdbc0,GAL ME GI HO@,,,
e15ed939b-ba1d-d573-9593-c91c6f52064e,VITAMIN,,,
e16988851-1f46-5f1a-c4a0-1a1355894b84,HWA SEONG,,,화성
e170edb5c-cfde-4f51-6737-7acdab2c2a14,BLUE PHISSHING,,,
e17d363d2-20d2-4e47-a5e5-3dd08686a65f,HUI JIN,,,희진
e1841ef3d-d8bd-8851-efe9-3aa3b0528dc8,TAE SEONG,108호,,태성
e18f66827-7489-038b-5cb1-dbd3d58eb54f,HA MO NI,,,하모니
e1bf9fcc3-33cf-559f-33a8-8929a6dfaf1c,DONG DAE,,,동대
e1dad5f8e-e2b9-9be3-7862-5ed7a3ee054e,MOONCHANG,,109,문창
e1dd25bab-b5b1-bb40-78e3-8648743e2773,KWANG IL,,707,광일
e1de0ee0c-c56c-a2fb-96c4-e16d2c217123,NO.NAMGUNG,,509,남궁
e1e3002bf-ff2f-b86a-cc76-f650d687e4d4,DONGSUNG,,,동성 | 동승 | 동숭
e22ed3a59-9749-36d0-3dd9-efcaa36fd6af,DEOKSEONG,,,덕성
e23ea08c4-4c3a-e9ac-192a-4f1bca3a0f17,HAN IL,,,한일
e243386c8-8a14-bf64-31c6-9a600739cace,YONG SUN,,301,용선 | 용순 | 영선
e24b98adb-b5d4-75b0-37a1-4252e4aa10ca,HAEJIN,,,해진
e25d24866-6828-1a1a-e575-84d5769cadda,DONG,65호,,동
e26a9391d-d58e-5d57-4911-5135d153c54c,SEOHAE FISHING @,,,
e29c05fc0-068e-b234-9651-ca6a7ed3e2d7,BACKGA,,,
e2a68043c-c64d-f633-6530-58667e4503f4,SUNNY ACACIA,,,
e2aa9b880-07d8-ff43-0c49-f678afc089bb,NO. DAE WON,,108,대원
e2c00344f-f0a0-db5e-73f7-f4755bda87b5,VICTORY,,,
e2c2d6e78-87bf-2e6b-a7ae-c4c81f7be467,DA YUEN,707호,,다유엔 | 다윤
e2d1ec74d-ddb4-d7f9-019b-acb968f8069d,NEWARA,,,
e2d5ff4a7-7b53-eaef-be68-76315e3949de,YOONGCHANG,,,
e2d9afbd5-5ad5-0e40-53f6-255e1a1aac25,YONG DEUK,,77,용득 | 영득
e2ddd098a-a979-7faf-28d7-a28be9010f27,POSEIDON,,,
e2e271b24-444b-3313-64f2-27ef285775cd,EBADA,,,에바다
e2e48cb0a-a924-c551-156d-2f8dd4b09603,BOO KWANG,,,부광 | 보광
e2ed37029-9a45-f14b-ad6a-581d95166189,SEUNG RI,,,승리 | 세웅리
e2edaf7dc-c3fa-cfed-5f49-990a976d2703,HAN SIN,,,한신
e31646702-23ec-edc1-e29a-5f765eed12c4,DAE HAN,1호,,대한
e31683039-9511-85c2-ac2d-9f44de332932,SKY,,,
e31becf12-25f1-e62f-18ab-717fb4c24f69,DONG MYEONG,,,동명
e3215eddd-d899-a463-4b70-8737ad61d090,JIN YANG,,,진양
e3272bbd1-1932-4a6c-66bb-4d9c0eae3391,DONGJIN,,,동진
e32c35310-0b7e-accf-129f-75b1d66c69c1,JO GWANG,,8,조광
e32da515f-f9d2-6627-277b-d0f812ba394f,BUYOUNG,3호,,부영 | 부용
e34886fe7-75b7-dc58-8586-849d761213a7,DONG,66호,,동
e34c03a65-5bb2-e70a-39e7-54f4d510bfba,SEIJEONG,,,세이정
e354a196a-a3ee-6568-ff48-dbe961c9ed91,SUNIL,111호,,선일 | 순일
e392d5f32-2a73-0190-fd9d-027d5c507d8a,CHANG YEONG,207호,,창영
e3a1395a6-6907-be07-9ae2-2b3b9ed42768,KUKJE,,,
e3a40841a-a23d-33f2-0d40-e0137ef843e6,SEONG CHANG,101호,,성창
e3a60af9b-bd02-17b1-4ed5-ae3c201341a2,BEMYAO,,,
e3ae972ba-ab70-0288-4517-c5196f4d2e8b,SEO GWANG,2호,,서광
e3b32fdde-ed46-d29b-4423-0b1478f11fa7,JANGDEK,303호,,
e3b79566b-b74d-6d47-ebd7-efb79787cd55,SHIN HWA,,,신화
e3c2c09b9-9a6f-44e9-f12a-7ba2faec5e8e,CHANG EUN,,,창은
e3cdbdc1f-fe8e-2b02-ce9f-10edad23cf1e,HAN CHANG,,303,한창
e3d06bdd9-9447-ad89-6e1f-b685d55a6156,HAN KYUNG,,,한경
e3ee52a73-36d6-ef39-9159-9012f568b96e,JINSUNG,1호,,진성 | 진승 | 진숭
e3fa94ca0-0c12-272a-4009-03a79845a5e9,KWANG SUNG,,2,광성 | 광승 | 광숭
e4048384f-fe89-0142-b48f-7442f4e71c9d,HAEYANG,,,해양
e405bb740-07de-1c63-c9ad-b5bf2ca6cb9d,SUNG WON,,,성원 | 승원 | 숭원
e40efcab2-2273-3b0d-4f2e-6ae2a88ccecb,DEAGIL,707호,,대길
e4146eecf-f03e-c008-171f-242c5c5b4a5f,HAE LIM,,,해림 | 해임
e42ea5330-0d07-00bd-6396-545f0c1afc0e,EOCHEONGDOPISINGHEU,,,어청도 피싱
e4337b888-8a7a-2768-270d-2b4b2f67e296,YONG BOK,,,용복 | 영복
e43856a47-7815-f08b-4e83-23aaf13a5289,DAE WANG,2025호,,대왕
e43a14e69-9918-4f84-7767-c37cff12417b,BAEK KYUNG,205호,,백경
e44bd3700-0530-59be-fc9b-82f488be7049,KO RYO,12호,,고려 | 고료
e452a05f4-402e-4dae-25b5-3d84a4a6c95b,DAEYOUNG,3호,,대영 | 대용
e45bde264-4cb9-851a-b12f-084750b84148,KEUMKANG,,,금강
e4650f217-7365-35c7-84eb-6b4f37f64f4a,DAHAE,,,다해
e46ac2c98-896c-7d47-dbd2-5f6a49390a3e,JONGGIL,,3,종길
e46fc47c5-5bc3-da77-009f-efc7e4262619,GWANGSEONG,,2,광성
e47b230aa-a16a-1cc3-1812-08770319d87b,HAN YANG,2호,,한양
e48aae2ff-f156-aed2-0fd6-6b3856c0e2e2,GUM GANG,,,금강
e4d942b84-49ac-8200-88a6-bdb129922f78,JAICO,77호,,
e4eb45c90-0508-01aa-ee60-c589eebbea54,IL JIN@,,,일진
e4f251d0e-e6d5-7689-ebb6-03e51c63afee,SUN SHA IN,,3,
e4f9b98dd-d3e8-2985-dc88-dedec288619d,SE GIL,,32,세길
e4fde4474-4f3d-d6d6-5183-23d84b84531b,HAE WOON HO _,,,해운
e50b6732d-d607-fb7d-989b-55e3f964a7ad,JANG SUNG,,,장성 | 장승 | 장숭
e5209fb22-2bcf-e569-66e4-0ca89eec111c,JEOK,,,제옥
e52645823-338a-0d56-cbb8-150fbb4197b0,KUM JEONG,,55,금정
e52a826f3-3f91-3fa7-eb5e-fea431617f8d,JINYANG,,,진양
e52fbc989-911d-b893-3414-ed19504f6353,DEOK SIN,,,덕신
e530ae3d4-4038-c7f4-00fb-9d2d23fb9f7a,JIN YUNG,,,진영 | 진용
e53d2dddd-db41-87c6-6d0a-6f74959f9eec,HAN SUNG,,809,한성 | 한승 | 한숭
e5718cdcf-f61f-5661-66f0-3a002587072c,DAESEUNG,,2,대승 | 대세웅
e57684350-0ee2-1725-b88a-2dae105334f2,CHANG NAM,,31,창남
e5a411924-4b89-d11f-0b86-f1540c9b5a4b,HAE JIN,,,해진
e5aeeb182-2721-01da-2dc9-bddb31d48572,JINMYEONG,209호,,진명
e5af09afd-dccc-3ed2-3bcc-844c9c8f71c8,DAE SEONG,,,대성
e5bbe38c0-0e72-a0be-6ef9-6443a30b0a89,JIN MYEONG,,,진명
e5c3a642a-addd-684f-8459-429a724d0e1b,BA HA,,,바하
e5f9825e0-0c65-93a3-33bc-f935dc30ffd7,HAENGBOK,,,행복
e60ac1e08-8e0e-6fe1-c555-2908ec2b202b,GYEONGDONG,308호,,경동
e60dae039-988d-f711-7340-226923d56bb8,GWANGYANG,,,광양
e60f8ab8a-a3d5-1784-8e2e-3b8c55eead33,SEON U,2022호,,선우
e6129fbb7-7f32-6b09-c561-4e5799c51c59,POONGSAN,,,풍산
e6148cc54-4f14-1021-3829-11cd40041a1a,HWA IN,,,화인
e619b89a7-70ac-f8be-ce15-9709cde0fceb,BAN GA WER,,,
e620782f4-45c6-aba1-a0ea-6e6892331dc7,WAT EO,,,
e63852e33-38e3-f79e-0c58-67529b7d73ff,GWANG DEOCK,,,광덕
e650ea12b-bf44-b989-7bb0-dae5988b51b7,YEO MYEONG,,,여명
e65a11924-4edb-6dc1-b312-1544050b965a,TAEGEUK,2호,,
e66772d48-83a9-e820-ae07-68665b9fea08,DAEJIN,,101,대진
e67c13223-34d3-fc64-82d0-e4a7276c06c0,SEA-FRIENDS,,,
e67c4b54f-f5fe-9cab-c68f-db7e4dd86326,EUN SEONG,,,은성
e687d57ca-aba8-239f-d4e0-ff00277dee6b,NEW CHEONGHAE,,,
e68a3266a-a5f6-6c39-e08f-cb76dbbc6c20,SINYEONG,,,신영
e6ad6c856-6023-328d-41c7-0c6f59a9205a,JINMYEONG,2호,,진명
e6ccdd3cc-c6a6-7257-da3a-489eba6cf28a,GEUN YEONG,,,근영
e6d1bfa61-1bde-cb42-390b-d3f6072e063a,GEUMBOK,,626,금복
e6e53dac9-9d86-2933-ba6b-63f6849aa10d,OCEANLEO,,,
e70e35f9b-b256-14b2-32e0-1f335d147bd0,JEHEEYOUNG,23호,,제희영 | 제희용
e71b27f10-00d7-3d8b-6f45-b5dc74935e1e,EILOSAM,2호,,에일오삼 | 에이로삼
e71cca68f-fdaa-1524-1dee-082c4dfd5e61,SEONG HYEON,,,성현
e720d3f9f-fb43-88ff-3c3f-3f0cf9fbe950,JANG DEOK,102호,,장덕
e7259f0d2-23dc-6ccc-d0a8-3479300f5af7,DONG MYEONG,,,동명
e72878c1f-f1fa-b746-0464-2cb86084eea2,HAESUNG,,2,해성 | 해승 | 해숭
e72962318-8641-e78a-d32e-f8708503e04f,DAE GIL,,,대길
e72f52288-818a-a6db-a995-156fe52b5e57,WOO SUNG,,,우성 | 우승 | 우숭
e732d37ee-e562-6dde-3d9d-20eda364b7db,ORYONG,,305,오룡
e733d674e-e5e1-1ec3-23a0-8e93bd422329,DONG SIN,,,동신
e73416b1b-bfe9-9af8-3098-12d42c6fd47c,JOYANG,2호,,조양
e74389358-8299-1174-2b5e-9ba96e6665dd,VIKING,,,
